objectid,quickref,name,short_name,street,street2,city,state,zip,county,country_code,country,mail_street,mail_street2,mail_city,mail_state,mail_zip,mail_country_code,mail_country,phone,webaddress,email,tax_id,parishueid,f2014_members_this_year,f2014_sunday_attendance,f2014_plate_and_pledge,f2015_members_this_year,f2015_sunday_attendance,f2015_plate_and_pledge,f2016_members_this_year,f2016_sunday_attendance,f2016_plate_and_pledge,f2017_members_this_year,f2017_sunday_attendance,f2017_plate_and_pledge,f2018_members_this_year,f2018_sunday_attendance,f2018_plate_and_pledge,f2019_members_this_year,f2019_sunday_attendance,f2019_plate_and_pledge,f2020_members_this_year,f2020_sunday_attendance,f2020_plate_and_pledge,f2021_members_this_year,f2021_sunday_attendance,f2021_plate_and_pledge,f2022_members_this_year,f2022_sunday_attendance,f2022_plate_and_pledge,f2023_members_this_year,f2023_sunday_attendance,f2023_plate_and_pledge,attendance_pctinc,member_pctinc,platepledge_pctinc,attendance_avg,member_avg,platepledge_avg,dio_reg
89,St Bartholomews Episcopal Church (Richmond),St Bartholomews Episcopal Church,St Bartholomews,10627 Patterson Ave,,Richmond,VA,23238-4701,Henrico,US,UNITED STATES,PO Box 29626,,Richmond,VA,23242-0626,US,UNITED STATES,804-740-2101,www.stbartsrichmond.org,stbartsrva@gmail.com,54-6050481,3407-4542,229.000000000000000,,,229.000000000000000,,,229.000000000000000,,,229.000000000000000,,,167.000000000000000,49.000000000000000,139272.000000000000000,167.000000000000000,0.000000000000000,0.000000000000000,130.000000000000000,52.000000000000000,124749.000000000000000,123.000000000000000,18.000000000000000,128126.000000000000000,118.000000000000000,32.000000000000000,0.000000000000000,118.000000000000000,0.000000000000000,0.000000000000000,-34.693877550000003,-48.471615720000003,-8.003044400000000,37.750000000000000,173.900000000000006,130715.666666670003906,15
90,St Barnabas Church (Annandale),St Barnabas Church,St Barnabas,4801 Ravensworth Rd,,Annandale,VA,22003-5551,Fairfax,US,UNITED STATES,4801 Ravensworth Rd,,Annandale,VA,22003-5551,US,UNITED STATES,703-941-2922,www.st-barnabaschurch.org,stbarnabaschurch@outlook.com,54-0743120,9933-5333,422.000000000000000,120.000000000000000,364108.000000000000000,420.000000000000000,110.000000000000000,311676.000000000000000,420.000000000000000,90.000000000000000,314416.000000000000000,410.000000000000000,93.000000000000000,309651.000000000000000,404.000000000000000,90.000000000000000,378691.000000000000000,207.000000000000000,89.000000000000000,351399.000000000000000,218.000000000000000,93.000000000000000,398615.000000000000000,212.000000000000000,59.000000000000000,378426.000000000000000,176.000000000000000,73.000000000000000,336309.000000000000000,160.000000000000000,69.000000000000000,303432.000000000000000,-42.500000000000000,-62.085308059999996,-16.664286420000000,88.599999999999994,304.899999999999977,344672.299999999988358,14
91,St Asaphs Church (Bowling Green),St Asaphs Church,St Asaphs,130 S Main St,,Bowling Green,VA,22427,Caroline,US,UNITED STATES,PO Box 1178,,Bowling Green,VA,22427-1178,US,UNITED STATES,(804) 633-5660,www.stasaphs.org,jchancock55@gmail.com,54-1036340,7058-4305,113.000000000000000,58.000000000000000,98603.000000000000000,115.000000000000000,52.000000000000000,99406.000000000000000,115.000000000000000,47.000000000000000,92702.000000000000000,115.000000000000000,,,,,,115.000000000000000,0.000000000000000,0.000000000000000,115.000000000000000,0.000000000000000,0.000000000000000,155.000000000000000,0.000000000000000,43688.000000000000000,155.000000000000000,0.000000000000000,0.000000000000000,155.000000000000000,0.000000000000000,0.000000000000000,-18.965517239999997,37.168141590000005,-55.693031649999995,52.333333330000002,128.111111109999996,83599.750000000000000,6
92,St Annes Parish (Scottsville),St Annes Parish,St Annes,900 Glendower Rd,,Scottsville,VA,24590,Albemarle,US,UNITED STATES,PO Box 337,,Scottsville,VA,24590-0337,US,UNITED STATES,434-286-3437,stannesscottsville.thediocese.net,stannes1745@gmail.com,54-0886405,3804-8963,179.000000000000000,,,179.000000000000000,,,179.000000000000000,,,179.000000000000000,,107927.000000000000000,180.000000000000000,56.000000000000000,108420.000000000000000,180.000000000000000,0.000000000000000,0.000000000000000,179.000000000000000,58.000000000000000,122237.000000000000000,175.000000000000000,37.000000000000000,128680.000000000000000,175.000000000000000,0.000000000000000,0.000000000000000,141.000000000000000,32.000000000000000,107144.000000000000000,-42.857142860000003,-21.229050279999999,-0.725490380000000,45.750000000000000,174.599999999999994,114881.600000000005821,4
93,St Annes Church (Reston),St Annes Church,St Annes,1700 Wainwright Dr,,Reston,VA,20190-5500,Fairfax,US,UNITED STATES,"1700 Wainwright Dr, Suite 1",,Reston,VA,20190-5500,US,UNITED STATES,703-437-6530,www.stannes-reston.org,administrator@stannes-reston.org,54-1058128,3094-3948,1359.000000000000000,302.000000000000000,814183.000000000000000,1359.000000000000000,,,1385.000000000000000,295.000000000000000,896303.000000000000000,1046.000000000000000,301.000000000000000,862481.000000000000000,1038.000000000000000,250.000000000000000,843450.000000000000000,1025.000000000000000,247.000000000000000,746727.000000000000000,990.000000000000000,235.000000000000000,707785.000000000000000,1000.000000000000000,52.000000000000000,742710.000000000000000,774.000000000000000,112.000000000000000,753358.000000000000000,783.000000000000000,154.000000000000000,745459.000000000000000,-49.006622520000001,-42.384105959999999,-8.440854209999999,216.444444440000012,1075.900000000000091,790272.888888889923692,10
94,St Andrews Church (Richmond),St Andrews Church,St Andrews,240 S Laurel St,,Richmond,VA,23220,Richmond City,US,UNITED STATES,236 S Laurel St,,Richmond,VA,23220-6229,US,UNITED STATES,804-648-7980,www.standrewsoregonhill.org,office@standrewsoregonhill.org,54-0506475,6511-2658,173.000000000000000,94.000000000000000,169274.000000000000000,198.000000000000000,88.000000000000000,163629.000000000000000,210.000000000000000,87.000000000000000,168534.000000000000000,213.000000000000000,87.000000000000000,187282.000000000000000,219.000000000000000,79.000000000000000,185137.000000000000000,227.000000000000000,78.000000000000000,161927.000000000000000,227.000000000000000,0.000000000000000,0.000000000000000,215.000000000000000,42.000000000000000,148096.000000000000000,212.000000000000000,39.000000000000000,118068.000000000000000,210.000000000000000,44.000000000000000,121546.000000000000000,-53.191489359999998,21.387283239999999,-28.195706370000000,70.888888890000004,210.400000000000006,158165.888888889981899,3
95,St Andrews Church (Mount Jackson),St Andrews Church,St Andrews,5890 Main St,,Mount Jackson,VA,22842,Shenandoah,US,UNITED STATES,PO Box 117,,Mount Jackson,VA,22842-0117,US,UNITED STATES,540-477-3335,www.beckfordparish.org,beckfordparish@gmail.com,54-1095653,3393-8895,52.000000000000000,30.000000000000000,71480.000000000000000,52.000000000000000,,,52.000000000000000,,,52.000000000000000,,,50.000000000000000,30.000000000000000,65437.000000000000000,51.000000000000000,26.000000000000000,66172.000000000000000,52.000000000000000,25.000000000000000,80984.000000000000000,55.000000000000000,20.000000000000000,76491.000000000000000,50.000000000000000,22.000000000000000,77912.000000000000000,48.000000000000000,25.000000000000000,86196.000000000000000,-16.666666669999998,-7.692307690000001,20.587576939999998,25.428571429999998,51.399999999999999,74953.142857140002889,7
96,St Andrews Church (Burke),St Andrews Church,St Andrews,6509 Sydenstricker Rd,,Burke,VA,22015-4210,Fairfax,US,UNITED STATES,6509 Sydenstricker Rd,,Burke,VA,22015-4210,US,UNITED STATES,703-455-2500,www.standrews.net,admin@standrews.net,54-1029671,9015-9278,1189.000000000000000,297.000000000000000,841264.000000000000000,1149.000000000000000,292.000000000000000,825787.000000000000000,864.000000000000000,287.000000000000000,819435.000000000000000,872.000000000000000,252.000000000000000,839796.000000000000000,833.000000000000000,233.000000000000000,782967.000000000000000,807.000000000000000,203.000000000000000,715293.000000000000000,802.000000000000000,243.000000000000000,731449.000000000000000,809.000000000000000,133.000000000000000,761757.000000000000000,818.000000000000000,175.000000000000000,715210.000000000000000,811.000000000000000,182.000000000000000,793129.000000000000000,-38.720538720000000,-31.791421360000001,-5.721747280000001,229.699999999999989,895.399999999999977,782608.699999999953434,14
97,St Andrews Church (Arlington),St Andrews Church,St Andrews,4000 Lorcom Ln,,Arlington,VA,22207-3937,Arlington,US,UNITED STATES,4000 Lorcom Ln,,Arlington,VA,22207-3937,US,UNITED STATES,703-522-1600,www.standrewsarlington.org,church.office@standrewsnet.org,54-6002955,6727-6097,203.000000000000000,105.000000000000000,280660.000000000000000,207.000000000000000,93.000000000000000,314244.000000000000000,217.000000000000000,97.000000000000000,311767.000000000000000,221.000000000000000,82.000000000000000,306691.000000000000000,239.000000000000000,78.000000000000000,304400.000000000000000,253.000000000000000,88.000000000000000,332196.000000000000000,253.000000000000000,96.000000000000000,346654.000000000000000,238.000000000000000,60.000000000000000,384286.000000000000000,241.000000000000000,68.000000000000000,396424.000000000000000,242.000000000000000,67.000000000000000,385810.000000000000000,-36.190476189999998,19.211822659999999,37.465260460000003,83.400000000000006,231.400000000000006,336313.200000000011642,2
98,St Andrews Church (Ada),St Andrews Church,St Andrews,9816 Crest Hill Rd,,Ada,VA,20116,Fauquier,US,UNITED STATES,PO Box 931,,Marshall,VA,20116-0931,US,UNITED STATES,,,info@standrews-ada.thediocese.net,54-1475525,8316-8302,65.000000000000000,,,65.000000000000000,,,65.000000000000000,,,70.000000000000000,8.000000000000000,11710.000000000000000,72.000000000000000,7.000000000000000,12096.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,65.000000000000000,0.000000000000000,9409.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,-12.500000000000000,0.000000000000000,-19.649871899999997,7.500000000000000,66.200000000000003,11071.666666670000268,8
99,St Albans Church (Annandale),St Albans Church,St Albans,6800 Columbia Pike,,Annandale,VA,22003-3431,Fairfax,US,UNITED STATES,6800 Columbia Pike,,Annandale,VA,22003-3431,US,UNITED STATES,703-256-2966,www.stalbansva.org,info@stalbansva.org,54-0652744,4666-1310,550.000000000000000,226.000000000000000,573944.000000000000000,556.000000000000000,205.000000000000000,580821.000000000000000,563.000000000000000,200.000000000000000,542239.000000000000000,566.000000000000000,189.000000000000000,558568.000000000000000,572.000000000000000,185.000000000000000,619268.000000000000000,572.000000000000000,0.000000000000000,0.000000000000000,569.000000000000000,179.000000000000000,574781.000000000000000,572.000000000000000,58.000000000000000,580103.000000000000000,580.000000000000000,114.000000000000000,571092.000000000000000,576.000000000000000,126.000000000000000,592748.000000000000000,-44.247787610000003,4.727272730000000,3.276277830000000,164.666666669999984,567.600000000000023,577062.666666670003906,14
100,St Aidans Church (Alexandria),St Aidans Church,St Aidans,8531 Riverside Rd,,Alexandria,VA,22308-2200,Fairfax,US,UNITED STATES,8531 Riverside Rd,,Alexandria,VA,22308-2200,US,UNITED STATES,703-360-4220,www.staidansepiscopal.com,staidansalexandria@gmail.com,540784649,4640-5692,282.000000000000000,131.000000000000000,282709.000000000000000,280.000000000000000,127.000000000000000,312790.000000000000000,286.000000000000000,135.000000000000000,291729.000000000000000,291.000000000000000,127.000000000000000,302102.000000000000000,285.000000000000000,111.000000000000000,305227.000000000000000,288.000000000000000,108.000000000000000,326878.000000000000000,287.000000000000000,112.000000000000000,292607.000000000000000,285.000000000000000,74.000000000000000,282310.000000000000000,162.000000000000000,81.000000000000000,301698.000000000000000,177.000000000000000,91.000000000000000,281765.000000000000000,-30.534351150000003,-37.234042550000005,-0.333912260000000,109.700000000000003,262.300000000000011,297981.500000000000000,13
101,Pohick Church (Lorton),Pohick Church,Pohick,9301 Richmond Hwy,,Lorton,VA,22079-1519,Fairfax,US,UNITED STATES,9301 Richmond Hwy,,Lorton,VA,22079-1519,US,UNITED STATES,703-339-6572,www.pohick.org,shcosta@pohick.org,54-0611000,6846-5541,630.000000000000000,274.000000000000000,635510.000000000000000,592.000000000000000,249.000000000000000,639301.000000000000000,605.000000000000000,249.000000000000000,665217.000000000000000,612.000000000000000,277.000000000000000,660710.000000000000000,623.000000000000000,249.000000000000000,653373.000000000000000,623.000000000000000,0.000000000000000,0.000000000000000,616.000000000000000,241.000000000000000,655928.000000000000000,629.000000000000000,137.000000000000000,681109.000000000000000,642.000000000000000,153.000000000000000,668633.000000000000000,661.000000000000000,183.000000000000000,637684.000000000000000,-33.211678829999997,4.920634920000000,0.342087460000000,223.555555559999988,623.299999999999955,655273.888888889923692,13
102,Piedmont/Bromfield Parish (Madison),Piedmont/Bromfield Parish,Piedmont/Bromfield,214 Church St,,Madison,VA,22727,Madison,US,UNITED STATES,PO Box 305,,Madison,VA,22727-0305,US,UNITED STATES,540-948-6787,www.piedmontepiscopalchurchva.org,PiedmontEpiscopal@gmail.com,54-1034848,8865-5410,154.000000000000000,60.000000000000000,95397.000000000000000,154.000000000000000,,,126.000000000000000,42.000000000000000,87462.000000000000000,117.000000000000000,40.000000000000000,88764.000000000000000,115.000000000000000,35.000000000000000,85019.000000000000000,119.000000000000000,39.000000000000000,83726.000000000000000,116.000000000000000,35.000000000000000,63999.000000000000000,75.000000000000000,25.000000000000000,58587.000000000000000,75.000000000000000,25.000000000000000,68603.000000000000000,75.000000000000000,29.000000000000000,70810.000000000000000,-51.666666670000005,-51.298701299999998,-25.773347169999997,36.666666670000005,112.599999999999994,78040.777777780007455,5
103,Piedmont Parish (Delaplane),Piedmont Parish,Piedmont,9668 Maidstone Rd,P.O. Box 126,Delaplane,VA,20144-2211,Fauquier,US,UNITED STATES,PO Box 126,,Delaplane,VA,20144-0126,US,UNITED STATES,540-364-2772,www.emmanuel-delaplane.org,emmanuel@emmanuel-delaplane.org,54-6039496,3482-2775,181.000000000000000,57.000000000000000,153701.000000000000000,184.000000000000000,51.000000000000000,182884.000000000000000,184.000000000000000,,,186.000000000000000,50.000000000000000,155133.000000000000000,185.000000000000000,54.000000000000000,175437.000000000000000,194.000000000000000,49.000000000000000,171392.000000000000000,194.000000000000000,0.000000000000000,0.000000000000000,196.000000000000000,38.000000000000000,163813.000000000000000,133.000000000000000,43.000000000000000,164977.000000000000000,139.000000000000000,42.000000000000000,188175.000000000000000,-26.315789469999999,-23.204419890000000,22.429262010000002,48.000000000000000,177.599999999999994,169439.000000000000000,8
104,Olivet Church (Alexandria),Olivet Church,Olivet,6107 Franconia Rd,,Alexandria,VA,22310-2542,Fairfax,US,UNITED STATES,6107 Franconia Rd,,Franconia,VA,22310-2542,US,UNITED STATES,703-971-4733,www.olivetepiscopalchurch.org,olivetrector@verizon.net,54-0695085,1354-7625,84.000000000000000,42.000000000000000,194690.000000000000000,87.000000000000000,38.000000000000000,183022.000000000000000,89.000000000000000,38.000000000000000,175254.000000000000000,89.000000000000000,,,91.000000000000000,43.000000000000000,197278.000000000000000,91.000000000000000,0.000000000000000,186324.000000000000000,91.000000000000000,0.000000000000000,162586.000000000000000,91.000000000000000,10.000000000000000,127146.000000000000000,19.000000000000000,18.000000000000000,91741.000000000000000,19.000000000000000,15.000000000000000,35580.000000000000000,-64.285714290000001,-77.380952379999997,-81.724793259999998,29.142857140000000,75.099999999999994,150402.333333329996094,13
105,North Farnham Parish Church (Farnham),North Farnham Parish Church,North Farnham,231 N Farnham Church Rd,,Farnham,VA,22460,Richmond,US,UNITED STATES,PO Box 1093,,Warsaw,VA,22572-1093,US,UNITED STATES,804-333-4333,farnhamwithstjohns.org,parishchurchnews@gmail.com,54-0753-432,8058-6027,37.000000000000000,,,35.000000000000000,18.000000000000000,49170.000000000000000,34.000000000000000,22.000000000000000,55490.000000000000000,34.000000000000000,,,33.000000000000000,21.000000000000000,56230.000000000000000,32.000000000000000,22.000000000000000,60385.000000000000000,32.000000000000000,14.000000000000000,43594.000000000000000,30.000000000000000,23.000000000000000,46914.000000000000000,32.000000000000000,26.000000000000000,44006.000000000000000,35.000000000000000,29.000000000000000,46355.000000000000000,61.111111110000003,-5.405405410000000,-5.725035590000000,21.875000000000000,33.399999999999999,50268.000000000000000,12
106,Meade Memorial Church (White Post),Meade Memorial Church,Meade Memorial,192 White Post Rd,,White Post,VA,22663,Clarke,US,UNITED STATES,PO Box159,,White Post,VA,22663-0007,US,UNITED STATES,540-837-22663,www.meadememorial.org,,54-1822037,6737-2953,36.000000000000000,,,36.000000000000000,,,36.000000000000000,,,36.000000000000000,,,,,,36.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,,36.000000000000000,,16
107,Meade Memorial Church (Alexandria),Meade Memorial Church,Meade Memorial,322 N Alfred St,,Alexandria,VA,22314-2423,Alexandria City,US,UNITED STATES,322 N Alfred St,,Alexandria,VA,22314-2423,US,UNITED STATES,703-549-1334,www.meadechurch.org/default.asp,meadememchurch@hotmail.com,54-1100588,1804-3406,120.000000000000000,,,120.000000000000000,,,120.000000000000000,,,120.000000000000000,,,116.000000000000000,35.000000000000000,128340.000000000000000,113.000000000000000,38.000000000000000,217925.000000000000000,118.000000000000000,38.000000000000000,108061.000000000000000,118.000000000000000,46.000000000000000,110246.000000000000000,117.000000000000000,42.000000000000000,129394.000000000000000,116.000000000000000,15.000000000000000,122550.000000000000000,-57.142857140000004,-3.333333330000000,-4.511453950000000,35.666666670000005,117.799999999999997,136086.000000000000000,1
108,McIlhany Church (Albermarle) (Charlottesville),McIlhany Church (Albermarle),McIlhany Church (Albermarle),3121 Red Hill Depot Road,,Charlottesville,VA,22903-7704,Albemarle,US,UNITED STATES,960 Monacan Trail Rd,,Charlottesville,VA,22903-7704,US,UNITED STATES,434-249-6492,www.gracechurchredhill.com,gracechurchredhill@gmail.com,32-0073179,4461-9500,32.000000000000000,26.000000000000000,29758.000000000000000,32.000000000000000,35.000000000000000,51223.000000000000000,32.000000000000000,46.000000000000000,76224.000000000000000,32.000000000000000,48.000000000000000,78653.000000000000000,30.000000000000000,44.000000000000000,93268.000000000000000,30.000000000000000,45.000000000000000,128412.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,44.000000000000000,109156.000000000000000,62.000000000000000,43.000000000000000,115074.000000000000000,83.000000000000000,51.000000000000000,146980.000000000000000,96.153846150000007,159.375000000000000,393.917601989999980,42.444444440000005,39.299999999999997,92083.111111109988997,4
109,Little Fork Episcopal Church (Rixeyville),Little Fork Episcopal Church,Little Fork,16461 Oak Shade Rd,,Rixeyville,VA,22737,Culpeper,US,UNITED STATES,PO Box 367,,Rixeyville,VA,22737-0367,US,UNITED STATES,540-937-4306,www.littleforkchurch.net,rector@littleforkchurch.net,54-1214584,6757-2867,143.000000000000000,40.000000000000000,86396.000000000000000,141.000000000000000,41.000000000000000,86767.000000000000000,143.000000000000000,44.000000000000000,88983.000000000000000,136.000000000000000,42.000000000000000,77694.000000000000000,133.000000000000000,37.000000000000000,71836.000000000000000,82.000000000000000,32.000000000000000,81072.000000000000000,82.000000000000000,0.000000000000000,0.000000000000000,85.000000000000000,22.000000000000000,101867.000000000000000,81.000000000000000,24.000000000000000,89344.000000000000000,63.000000000000000,25.000000000000000,90314.000000000000000,-37.500000000000000,-55.944055940000005,4.534932170000000,34.111111110000003,108.900000000000006,86030.333333329996094,5
110,La Iglesia de Santa Maria (Falls Church),La Iglesia de Santa Maria,Santa Maria,7000 Arlington Blvd,,Falls Church,VA,22042-1827,Fairfax,US,UNITED STATES,7000 Arlington Blvd,,Falls Church,VA,22042-1827,US,UNITED STATES,703-533-9220,http://iglesiadesantamaria.com/,santamaria@vacoxmail.com,34-2014858,5342-2192,333.000000000000000,736.000000000000000,87380.000000000000000,357.000000000000000,743.000000000000000,91106.000000000000000,395.000000000000000,750.000000000000000,95276.000000000000000,421.000000000000000,765.000000000000000,103968.000000000000000,476.000000000000000,780.000000000000000,98630.000000000000000,476.000000000000000,0.000000000000000,0.000000000000000,491.000000000000000,680.000000000000000,41525.000000000000000,466.000000000000000,520.000000000000000,49721.000000000000000,486.000000000000000,542.000000000000000,57963.000000000000000,513.000000000000000,545.000000000000000,71576.000000000000000,-25.951086960000001,54.054054050000005,-18.086518650000002,673.444444439999984,441.399999999999977,77460.555555560000357,14
111,La Iglesia de San Marcos (Alexandria),La Iglesia de San Marcos,San Marcos,6744 S Kings Hwy,,Alexandria,VA,22306-1318,Fairfax,US,UNITED STATES,6744 S Kings Hwy,,Alexandria,VA,22306-1318,US,UNITED STATES,703-765-3949,,fr.juanval@gmail.com,54-1485018,6847-5656,124.000000000000000,85.000000000000000,16503.000000000000000,138.000000000000000,52.000000000000000,18920.000000000000000,143.000000000000000,100.000000000000000,17631.000000000000000,140.000000000000000,50.000000000000000,17400.000000000000000,152.000000000000000,50.000000000000000,,152.000000000000000,0.000000000000000,0.000000000000000,152.000000000000000,0.000000000000000,0.000000000000000,152.000000000000000,0.000000000000000,0.000000000000000,152.000000000000000,0.000000000000000,0.000000000000000,,,,-41.176470590000001,22.580645160000000,5.435375390000000,67.400000000000006,145.000000000000000,17613.500000000000000,13
112,La Iglesia de San Jose (Arlington),La Iglesia de San Jose,La Iglesia de San Jose,911 N Oakland St,,Arlington,VA,22203-1916,Arlington,US,UNITED STATES,911 N Oakland St,,Arlington,VA,22203-1916,US,UNITED STATES,703-524-4716,,,,5681-6085,197.000000000000000,87.000000000000000,50350.000000000000000,203.000000000000000,91.000000000000000,26732.000000000000000,203.000000000000000,56.000000000000000,76200.000000000000000,109.000000000000000,43.000000000000000,49557.000000000000000,119.000000000000000,47.000000000000000,53237.000000000000000,124.000000000000000,48.000000000000000,49407.000000000000000,122.000000000000000,48.000000000000000,25123.000000000000000,117.000000000000000,15.000000000000000,11706.000000000000000,93.000000000000000,35.000000000000000,35682.000000000000000,92.000000000000000,27.000000000000000,34486.000000000000000,-68.965517240000011,-53.299492389999997,-31.507447859999999,49.700000000000003,137.900000000000006,41248.000000000000000,2
113,La Iglesia de Cristo Rey (Arlington),La Iglesia de Cristo Rey,Cristo Rey,415 S Lexington St,,Arlington,VA,22204-1226,Arlington,US,UNITED STATES,415 S Lexington St,,Arlington,VA,22204-1226,US,UNITED STATES,703-524-4716,,revcat@earthlink.net,54-1488887,2501-8532,152.000000000000000,73.000000000000000,26300.000000000000000,156.000000000000000,75.000000000000000,23314.000000000000000,166.000000000000000,59.000000000000000,23976.000000000000000,170.000000000000000,58.000000000000000,22903.000000000000000,176.000000000000000,65.000000000000000,24940.000000000000000,179.000000000000000,67.000000000000000,31975.000000000000000,177.000000000000000,65.000000000000000,15495.000000000000000,173.000000000000000,48.000000000000000,13108.000000000000000,151.000000000000000,41.000000000000000,18406.000000000000000,141.000000000000000,49.000000000000000,20417.000000000000000,-32.876712329999997,-7.236842110000000,-22.368821290000000,60.000000000000000,164.099999999999994,22083.400000000001455,2
114,Kingston Parish (Mathews),Kingston Parish,Kingston,370 Main St,,Mathews,VA,23109,Mathews,US,UNITED STATES,PO Box 471,,Mathews,VA,23109-0471,US,UNITED STATES,804-725-2175,www.kpepiscopal.org,kingstonparish@verizon.net,23-7052602,2861-9302,249.000000000000000,99.000000000000000,263834.000000000000000,202.000000000000000,108.000000000000000,256262.000000000000000,218.000000000000000,108.000000000000000,270528.000000000000000,211.000000000000000,104.000000000000000,258844.000000000000000,214.000000000000000,92.000000000000000,234412.000000000000000,209.000000000000000,95.000000000000000,268943.000000000000000,204.000000000000000,90.000000000000000,243394.000000000000000,205.000000000000000,59.000000000000000,279196.000000000000000,150.000000000000000,68.000000000000000,217623.000000000000000,135.000000000000000,70.000000000000000,210527.000000000000000,-29.292929290000000,-45.783132529999996,-20.204749959999997,89.299999999999997,199.699999999999989,250356.299999999988358,9
115,Immanuel Church on the Hill (Alexandria),Immanuel Church on the Hill,Immanuel,3606 Seminary Rd,,Alexandria,VA,22304-5200,Alexandria City,US,UNITED STATES,3606 Seminary Rd,,Alexandria,VA,22304-5200,US,UNITED STATES,703-370-6555,www.icoh.net/,office@icoh.net,54-0584804,7350-5604,1024.000000000000000,249.000000000000000,561172.000000000000000,1025.000000000000000,249.000000000000000,555176.000000000000000,1042.000000000000000,258.000000000000000,587042.000000000000000,1043.000000000000000,254.000000000000000,648614.000000000000000,1048.000000000000000,245.000000000000000,683239.000000000000000,1048.000000000000000,0.000000000000000,0.000000000000000,1048.000000000000000,0.000000000000000,0.000000000000000,1054.000000000000000,130.000000000000000,688632.000000000000000,1059.000000000000000,135.000000000000000,0.000000000000000,1072.000000000000000,147.000000000000000,716061.000000000000000,-40.963855420000002,4.687500000000000,27.600985080000001,208.375000000000000,1046.299999999999955,634276.571428569965065,1
116,Immanuel Church (Mechanicsville),Immanuel Church,Immanuel,3263 Old Church Rd,,Mechanicsville,VA,23111-6224,Hanover,US,UNITED STATES,3263 Old Church Rd,,Mechanicsville,VA,23111-6224,US,UNITED STATES,804-779-3454,immanueloc.org,cmiller@immanueloc.org,54-0800585,8496-0004,283.000000000000000,70.000000000000000,141500.000000000000000,275.000000000000000,62.000000000000000,146542.000000000000000,272.000000000000000,57.000000000000000,177132.000000000000000,269.000000000000000,63.000000000000000,171739.000000000000000,288.000000000000000,70.000000000000000,155407.000000000000000,290.000000000000000,76.000000000000000,167041.000000000000000,292.000000000000000,78.000000000000000,235230.000000000000000,292.000000000000000,48.000000000000000,216189.000000000000000,293.000000000000000,49.000000000000000,214204.000000000000000,291.000000000000000,60.000000000000000,216724.000000000000000,-14.285714290000000,2.826855120000000,53.161837460000001,63.299999999999997,284.500000000000000,184170.799999999988358,11
117,Immanuel Church (King and Queen Court House),Immanuel Church,Immanuel,190 Allens Cir,,King and Queen Court House,VA,23085,King and Queen,US,UNITED STATES,17651 The Trail,,King and Queen Courthouse,VA,23085,US,UNITED STATES,804-785-6461,,harwood_hall@yahoo.com,54-1546279,5928-9892,5.000000000000000,6.000000000000000,6906.000000000000000,7.000000000000000,3.000000000000000,3830.000000000000000,7.000000000000000,3.000000000000000,5743.000000000000000,7.000000000000000,4.000000000000000,5070.000000000000000,7.000000000000000,3.000000000000000,4387.000000000000000,7.000000000000000,5.000000000000000,4889.000000000000000,7.000000000000000,2.000000000000000,4565.000000000000000,2.000000000000000,0.000000000000000,4700.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,4791.000000000000000,-66.666666669999998,-60.000000000000000,-30.625543009999998,3.500000000000000,5.300000000000000,4986.777777779999269,9
118,Holy Cross Korean Episcopal Church (Fairfax),Holy Cross Korean Episcopal Church,Holy Cross Korean Episcopal Church,10520 Main St,,Fairfax,VA,22030,Fairfax,US,UNITED STATES,10520 Main Street,,Fairfax,VA,22030,US,UNITED STATES,703-563-6333,www.church5000.org,wachurch5000@gmail.com,54-1883609,7924-7557,32.000000000000000,33.000000000000000,40169.000000000000000,32.000000000000000,22.000000000000000,40814.000000000000000,33.000000000000000,26.000000000000000,38867.000000000000000,30.000000000000000,28.000000000000000,31710.000000000000000,34.000000000000000,29.000000000000000,48527.000000000000000,41.000000000000000,35.000000000000000,61107.000000000000000,41.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,18.000000000000000,39500.000000000000000,30.000000000000000,19.000000000000000,48808.000000000000000,34.000000000000000,25.000000000000000,57025.000000000000000,-24.242424239999998,6.250000000000000,41.962707559999998,26.111111110000000,33.700000000000003,45169.666666669996630,14
