objectid,uid,stk_pids,stk_uids,stk_count,stk_uid,stk_group,stk_type,stk_check,cl_own_tot,stract,sblkgp,sblock,sadd,scounty,scity,sstate,szip,madd,careof,congr_name,verep,verep_man,v_confirm,v_notes,pid,taxid,taxamt,taxyear,acct_id,pv_type,ag_val,imp_val,lan_val,par_val,lsdate,lsprice,yr_blt,rgisacre,rgissqft,deed_acres,add_count,struct,structno,bldgcount,bldgsqft,nrooms,nstories,nunits,h_g_n5,h_g_p5,hai,hhi_g_n5,pop_g_n5,pop_g_p5,cdl_cat,cdl_date,cld_pct,dem_hi,dem_lo,dem_rat,fema_fz,fema_fzd,fema_fzr,fema_fzs,fema_nri,home_ex,lbcs_acdes,lbcs_fudes,lbcs_owdes,lbcs_sides,lbcs_stdes,usecode,usedesc,padus_pa,sc_block,sc_lot,sc_name,sc_nbhd,sc_subdv,zon,zon_id,zon_desc,zon_type,zon_stype,qoz,dda,qct,easement,hist_dist,wet_perc,walk_idx,trans_acc,diocese,diocese_related,church,cemetery,school,parking,open_space,residence,senior_living,seminary,other,med_age,medinc,med_rnt,md_h_vl,min_prc,pov_prc,ten_oo,ten_rnt,d_pov_perc,d_min_perc,d_oo_perc,d_rnt_perc,d_min_blw,d_pov_blw,d_rntr_blw,d_oo_blw,d_med_age,d_med_inc,d_med_hval,d_med_rnt,d_age_blw,d_inc_blw,d_hval_blw,d_mrnt_blw,lila_19,congdist_id,congdist118,ua_id,ua_name,juris_name,juris_type,juris_district,lat,lon,tld,calc_angle,x,y,streetview,c_tot_pop,asian_perc,black_perc,hisp_perc,dem_rat_class,walk_idx_class,yr_blt_converted,dio_region,v_owntype,v_zon,globalid,created_date,created_user,last_edited_date,last_edited_user,yr_blt_num,shape_Length,shape_Area
20,08200000000700_ALBEMARLE_VA_AD6580B1-3FDC-413E-B94C-ED0BEED2232D,,,0,,,0,,"ST ANDREWS, CHAPEL EPISCOPAL",51003010401,510030104012,510030104012044,"2020 PADDOCK WOOD RD, KESWICK 22947",ALBEMARLE,KESWICK,VA,22947,"2020  PADDOCK WOOD RD , KESWICK, VA 22947",,,1,1,1,The name of the congregation is ST ANDREWS CHAPEL (KESWICK),08200000000700,,,,,MARKET,,37200.000000000000000,21400.000000000000000,58600.000000000000000,1985-03-19,0.000000000000000,1895.0,0.495590000000000,21589.000000000000000,,0.000000000000000,Yes,1,1,665.000000000000000,,1.000000000000000,,0.150000000000000,-0.090000000000000,66.000000000000000,4.110000000000000,-0.060000000000000,-0.250000000000000,,,,148.930000000000007,143.729999999999990,2.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,CHURCH,SEMI-PUBLIC,,,700,,,N/A,RA,13559756.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,4.833333330000000,,,,1,,0,1,0,0,0,0,,48.700000000000003,108750.000000000000000,1130.000000000000000,607000.000000000000000,20.225915999999998,2.813299000000000,68.803205000000005,31.196795000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Louisa County,CO,Culpeper,38.040322000000003,-78.276717000000005,2483.000000000000000,258.022554809999974,-78.276528439999993,38.040353500000002,"http://maps.google.com/maps?q=&layer=c&cbll=38.0403534991,-78.2765284428&cbp=11,258.02255480953374,0,0,0",113683.000000000000000,0.000000000000000,14.173061000000001,4.497015999999999,0,0,1/1/1895 0:00:00,4,2,,{AC6B6C77-F259-44C9-BD84-9C7B636825D1},4/21/2025 21:52:25,rmurray_cgs,6/10/2025 14:43:35,verep_editor,1895,0.002634248483740,0.000000205712000
21,075000000036B0_ALBEMARLE_VA_ECEF31FB-A176-44D1-A75C-37DDDCD8157A,,,0,,,0,,"DIOCEASAN MISS SOCIETY, TRUSTEES OF",51003011202,510030112024,510030112024008,"966 MONACAN TRAIL RD, CHARLOTTESVILLE 22903",ALBEMARLE,CHARLOTTESVILLE,VA,22903,"960  MONACAN TRAIL RD , CHARLOTTESVILLE, VA 22903",,,1,1,1,"The name of the congregation is GOOD SHEPHERD CHURCH, EPISCOPAL CHURCH (HICKORY HILL)",075000000036B0,,,,,MARKET,,244900.000000000000000,111800.000000000000000,356700.000000000000000,1899-12-30,0.000000000000000,1969.0,5.364809999999999,233696.000000000000000,,1.000000000000000,Yes,1,1,1976.000000000000000,,1.000000000000000,,1.420000000000000,1.180000000000000,38.000000000000000,2.700000000000000,1.190000000000000,1.050000000000000,,,,205.219999999999999,156.139999999999986,5.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,SINGLE FAMILY,RESIDENTIAL -- SINGLE-FAMILY (INCL. MODULAR HOMES),,,36B0,,,N/A,RA,13559842.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,6.833333330000000,2.000000000000000,,1,0,0,,,1,1,,0,1,44.200000000000003,149107.000000000000000,1211.000000000000000,571700.000000000000000,14.021096000000000,4.116285000000000,89.871707999999998,10.128292000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,38.013169000000005,-78.557965000000010,2195.000000000000000,346.660507160000009,-78.557462080000008,38.011490340000002,"http://maps.google.com/maps?q=&layer=c&cbll=38.0114903448,-78.5574620842&cbp=11,346.66050716244445,0,0,0",113683.000000000000000,7.589401000000001,4.167739000000000,2.366864000000000,0,1,1/1/1969 0:00:00,4,3,,{05A8993C-CD58-4208-8E73-44E85745E8A9},4/21/2025 21:52:25,rmurray_cgs,6/10/2025 14:36:11,verep_editor,1969,0.006651676017745,0.000002226638125
22,07500000003600_ALBEMARLE_VA_2FFB7A25-123D-41D2-8D55-C19D2F6955D5,,,0,,,0,,"DIOCEASAN MISS SOCIETY, TRUSTEES O",51003011202,510030112024,510030112024008,"960 MONACAN TRAIL RD, CHARLOTTESVILLE 22903",ALBEMARLE,CHARLOTTESVILLE,VA,22903,"960  MONACAN TRAIL RD , CHARLOTTESVILLE, VA 22903",,,1,1,1,"The name of the congregation is GOOD SHEPHERD CHURCH, EPISCOPAL CHURCH (HICKORY HILL)",07500000003600,,,,,MARKET,,417700.000000000000000,104200.000000000000000,521900.000000000000000,1899-12-30,0.000000000000000,,3.969200000000000,172902.000000000000000,,1.000000000000000,Yes,1,1,3227.000000000000000,,1.000000000000000,,1.420000000000000,1.180000000000000,38.000000000000000,2.700000000000000,1.190000000000000,1.050000000000000,,,,176.949999999999989,146.469999999999999,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,,,,,SEMI-PUBLIC,,,3600,GOOD SHEPHERD EPISCOPAL,,N/A,RA,13559842.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,6.833333330000000,2.000000000000000,,1,1,0,,1,,0,0,0,,44.200000000000003,149107.000000000000000,1211.000000000000000,571700.000000000000000,14.021096000000000,4.116285000000000,89.871707999999998,10.128292000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,38.012228000000000,-78.557480999999996,2122.000000000000000,346.827490990000001,-78.557272729999994,38.011525139999996,"http://maps.google.com/maps?q=&layer=c&cbll=38.011525143,-78.5572727266&cbp=11,346.8274909923077,0,0,0",113683.000000000000000,7.589401000000001,4.167739000000000,2.366864000000000,0,1,,4,3,,{3513ED90-74AC-4CE0-9C45-D01C1892E639},4/21/2025 21:52:25,rmurray_cgs,6/10/2025 14:35:59,verep_editor,,0.006702254766499,0.000001647373625
23,03100000003500_ALBEMARLE_VA_6CC9DE7F-6AD6-47C7-A4C1-F5DB782DAC43,,,0,,,0,,"BUCK MOUNTAIN EPISCOPAL CHURCH, DOU",51003010201,510030102011,510030102011015,"4167 EARLYSVILLE RD, EARLYSVILLE 22936",ALBEMARLE,EARLYSVILLE,VA,22936,"PO BOX 183 , EARLYSVILLE, VA 22936",,Buck Mountain Church (Earlysville),1,1,1,,03100000003500,,,,,MARKET,,450500.000000000000000,227000.000000000000000,677500.000000000000000,1996-08-30,0.000000000000000,,3.983750000000000,173536.000000000000000,,0.000000000000000,NONE,,2,9148.000000000000000,,,,2.250000000000000,2.650000000000000,88.000000000000000,3.190000000000000,1.960000000000000,2.400000000000000,,,,197.650000000000006,189.800000000000011,2.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,SEMI-PUBLIC,,,3500,,,N/A,VR,13559810.0,VILLAGE RESIDENTIAL,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,4.666666670000000,,,,1,1,,,,,,,,43.399999999999999,123103.000000000000000,1713.000000000000000,398400.000000000000000,29.720907000000000,6.740656000000000,89.302544999999995,10.697455000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,38.154586999999999,-78.480998000000000,4820.000000000000000,49.866166700000001,-78.481308620000007,38.154380009999997,"http://maps.google.com/maps?q=&layer=c&cbll=38.1543800138,-78.4813086205&cbp=11,49.86616670195365,0,0,0",113683.000000000000000,11.375876999999999,11.114737999999999,6.724335000000000,0,0,,4,2,,{C9760424-623B-4EC0-AAAF-C40766B34D96},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:16,rmurray_cgs,,0.005918408213325,0.000001656473750
24,08400000006100_ALBEMARLE_VA_22C6BDBD-5035-45D4-B90C-89D850853590,,,0,,,0,,PROTESTANT EPISCOPAL CHURCH FUNDS,51003011201,510030112013,510030112013055,"2523 CRAIGS STORE RD, AFTON 22920",ALBEMARLE,AFTON,VA,22920,"PO BOX 224 , CROZET, VA 22932",ROY BARKSDALE,Holy Cross Church (Afton),1,1,1,,08400000006100,,,,,MARKET,,438100.000000000000000,136000.000000000000000,574100.000000000000000,1899-12-30,0.000000000000000,,2.362240000000000,102901.000000000000000,,0.000000000000000,NONE,,2,4959.000000000000000,,,,0.130000000000000,-0.090000000000000,50.000000000000000,4.080000000000000,-0.110000000000000,-0.350000000000000,,,,246.550000000000011,234.319999999999993,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,SEMI-PUBLIC,,,6100,,,N/A,RA,13559781.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,5.833333330000000,,,1,1,1,,,,,,,,44.700000000000003,92023.000000000000000,1274.000000000000000,525800.000000000000000,13.568610000000000,5.677334999999999,74.499188000000004,25.500812000000003,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,37.965882999999998,-78.769216000000000,137.000000000000000,149.370122320000007,-78.769507329999996,37.966273139999998,"http://maps.google.com/maps?q=&layer=c&cbll=37.9662731385,-78.7695073256&cbp=11,149.37012231629203,0,0,0",113683.000000000000000,1.008330000000000,2.630425000000000,8.921526000000000,0,1,,4,2,,{1EEF8D7F-3AC2-4574-B0E8-5720163C751B},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:06,rmurray_cgs,,0.003983856339362,0.000000979998500
25,122000000002A0_ALBEMARLE_VA_9B829457-C7D4-4689-8845-EB6D74135F9E,,,0,,,0,,CHRIST CHURCH - GLENDOWER VA TRUSTE,51003011400,510030114001,510030114001006,"900 GLENDOWER RD, SCOTTSVILLE 24590",ALBEMARLE,SCOTTSVILLE,VA,24590,"PO BOX 337 , SCOTTSVILLE, VA 24590",TREASURER,St Annes Parish (Scottsville),1,1,1,,122000000002A0,,,,,MARKET,,3600.000000000000000,79900.000000000000000,83500.000000000000000,1899-12-30,0.000000000000000,,6.739760000000000,293590.000000000000000,,1.000000000000000,NONE,,1,3802.000000000000000,,,,0.200000000000000,-0.090000000000000,51.000000000000000,4.290000000000000,-0.100000000000000,-0.460000000000000,,,,143.560000000000002,137.069999999999993,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,,COMMERCIAL,,,2A0,,,N/A,RA,13559769.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,1,,5.833333330000000,,,,1,,,,,,,,,49.700000000000003,90267.000000000000000,1124.000000000000000,315100.000000000000000,21.169615999999998,7.207596000000000,79.535637000000008,20.464363000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,37.853716000000006,-78.534713999999994,5028.000000000000000,306.383068079999987,-78.533483630000006,37.852997859999995,"http://maps.google.com/maps?q=&layer=c&cbll=37.8529978577,-78.5334836272&cbp=11,306.38306807873266,0,0,0",113683.000000000000000,0.280535000000000,17.026326999999998,2.740613000000000,0,1,,4,2,,{35135AC2-277F-49FF-862E-41261D10C03D},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:23,rmurray_cgs,,0.008145783777098,0.000002791253625
26,128B0000000300_ALBEMARLE_VA_9D451091-4259-435F-895F-4FB527F1F4F9,,,0,,,0,,ESMONT EPISCOPAL CHURCH,51003011400,510030114001,510030114001029,"7484 ESMONT RD, ESMONT 22937",ALBEMARLE,ESMONT,VA,22937,"PO BOX 337 , SCOTTSVILLE, VA 24590",ST ANNE'S PARISH,,1,1,1,The name of the congregation is ST STEPHENS CHURCH (ESMONT),128B0000000300,,,,,MARKET,,200100.000000000000000,37500.000000000000000,237600.000000000000000,1899-12-30,0.000000000000000,1914.0,2.370410000000000,103257.000000000000000,,0.000000000000000,Yes,1,1,1522.000000000000000,,1.000000000000000,,0.200000000000000,-0.090000000000000,51.000000000000000,4.290000000000000,-0.100000000000000,-0.460000000000000,,,,138.889999999999986,133.900000000000006,2.0,A,2023-10-17,"[{""ZONE"":""A"",""SUBTYPE"":NULL,""PERCENT"":100}]",,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,CHURCH,SEMI-PUBLIC,,,300,ESMONT EPISCOPAL CHURCH,,N/A,RA,13559768.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,1,6.856683620000000,5.833333330000000,,,,1,1,,1,,0,0,0,,49.700000000000003,90267.000000000000000,1124.000000000000000,315100.000000000000000,21.169615999999998,7.207596000000000,79.535637000000008,20.464363000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,37.834358999999999,-78.608018999999999,835.000000000000000,261.561151530000018,-78.607424039999998,37.834429210000003,"http://maps.google.com/maps?q=&layer=c&cbll=37.8344292093,-78.607424041&cbp=11,261.5611515279838,0,0,0",113683.000000000000000,0.280535000000000,17.026326999999998,2.740613000000000,0,1,1/1/1914 0:00:00,4,2,,{D29B69A6-5FF1-4E65-B376-B22E56728908},4/21/2025 21:52:25,rmurray_cgs,6/10/2025 14:47:24,verep_editor,1914,0.004147765954726,0.000000981519750
28,065000000085A0_ALBEMARLE_VA_F09E94E1-5370-44FE-AA2D-E88D7D1FF24D,,,0,,,0,,GRACE CHURCH CEMETERY BOARD,51003010401,510030104012,510030104012051,KESWICK 22947,ALBEMARLE,KESWICK,VA,22947,"PO BOX 43 , KESWICK, VA 22947",,Grace Church (Keswick),1,1,1,,065000000085A0,,,,,MARKET,,0.000000000000000,33100.000000000000000,33100.000000000000000,1754-01-01,0.000000000000000,,1.581060000000000,68872.000000000000000,,0.000000000000000,NONE,,0,,,,,0.150000000000000,-0.090000000000000,66.000000000000000,4.110000000000000,-0.060000000000000,-0.250000000000000,,,,145.439999999999998,136.210000000000008,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":55},{""ZONE"":""A"",""SUBTYPE"":NULL,""PERCENT"":45}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,FOREST,,,85A0,,,N/A,RA,13559756.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,1,6.800673840000000,4.833333330000000,,,,,1,,,,,,,,48.700000000000003,108750.000000000000000,1130.000000000000000,607000.000000000000000,20.225915999999998,2.813299000000000,68.803205000000005,31.196795000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,38.059527000000003,-78.308599000000001,1227.000000000000000,,-78.308598789999991,38.059526929999997,"http://maps.google.com/maps?q=&layer=c&cbll=38.05952692767227,-78.30859879189573&cbp=11,0,0,0,0",113683.000000000000000,0.000000000000000,14.173061000000001,4.497015999999999,0,0,,4,2,,{2E26F10D-E94D-43F7-B4F4-0E3D7FEFCDE2},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:13,rmurray_cgs,,0.003470948086409,0.000000656460500
29,075000000036A0_ALBEMARLE_VA_92B1765B-FE33-4D18-9856-BF179216EFBF,,,0,,,0,,DIOCEASAN MISS SOCIETY; TRS OF,51003011202,510030112024,510030112024008,CHARLOTTESVILLE 22903,ALBEMARLE,CHARLOTTESVILLE,VA,22903,"3866  STARLIGHT RD , NORTH GARDEN, VA 22959",IRENE HUDSON,,1,1,1,"The name of the congregation is GOOD SHEPHERD CHURCH, EPISCOPAL CHURCH (HICKORY HILL)",075000000036A0,,,,,MARKET,,0.000000000000000,700.000000000000000,700.000000000000000,1754-01-01,0.000000000000000,,0.438690000000000,19110.000000000000000,,0.000000000000000,NONE,,0,,,,,1.420000000000000,1.180000000000000,38.000000000000000,2.700000000000000,1.190000000000000,1.050000000000000,,,,168.129999999999995,162.009999999999991,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,,,,,FOREST,,,36A0,,,N/A,RA,13559842.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,6.833333330000000,2.000000000000000,,1,0,1,0,0,1,0,0,0,1,44.200000000000003,149107.000000000000000,1211.000000000000000,571700.000000000000000,14.021096000000000,4.116285000000000,89.871707999999998,10.128292000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,38.012732000000000,-78.556666000000007,2137.000000000000000,,-78.556666160000006,38.012732249999999,"http://maps.google.com/maps?q=&layer=c&cbll=38.012732249268275,-78.55666616274101&cbp=11,0,0,0,0",113683.000000000000000,7.589401000000001,4.167739000000000,2.366864000000000,0,1,,4,3,,{4CF5ABB6-D692-48FF-BD26-4FAFD96934C5},4/21/2025 21:52:25,rmurray_cgs,6/10/2025 14:36:24,verep_editor,,0.001745932181776,0.000000182074125
30,078000000055A7_ALBEMARLE_VA_022BE4F3-1BC4-45B2-94FD-E7C773A78795,,,0,,,0,,WESTMINISTER CANTERBURY OF THE BLUE RIDGE,51003010502,510030105022,510030105022006,PANTOPS 22911,ALBEMARLE,PANTOPS,VA,22911,"250  PANTOPS MOUNTAIN RD , CHARLOTTESVILLE, VA 22911",,,1,1,1,,078000000055A7,,,,,MARKET,,0.000000000000000,1365000.000000000000000,1365000.000000000000000,2016-07-28,1650000.000000000000000,,2.128280000000000,92710.000000000000000,,0.000000000000000,NONE,,0,,,,,0.890000000000000,0.730000000000000,125.000000000000000,1.120000000000000,0.690000000000000,0.460000000000000,,,,157.699999999999989,144.050000000000011,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,,,,,OPEN,,,55A7,,,N/A,PRD,13559960.0,PLANNED RESIDENTIAL DEVELOPMENT,PLANNED,PLANNED,No,0,0,,,,12.833333330000000,2.000000000000000,,1,,,,,1,,,,1,49.399999999999999,97135.000000000000000,2001.000000000000000,378300.000000000000000,24.724062000000000,2.097130000000000,30.525649000000001,69.474350999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5105,Congressional District 5,15724,"Charlottesville, VA",Albemarle County,CO,Culpeper,38.026227000000006,-78.437635000000000,551.000000000000000,,-78.437635100000008,38.026227110000001,"http://maps.google.com/maps?q=&layer=c&cbll=38.02622710677482,-78.4376350951335&cbp=11,0,0,0,0",113683.000000000000000,3.237675000000000,15.084621000000000,4.415011000000000,0,2,,4,4,,{CE2D7933-20CA-419C-B263-997EBBA3B0F0},4/21/2025 21:52:25,rmurray_cgs,6/5/2025 15:48:24,verep_editor,,0.004665894965502,0.000000883384750
31,046000000026F0_ALBEMARLE_VA_F005DACE-45CB-4F16-8A49-119099619D4C,,,0,,,0,,PROTESTANT EPISCOPAL CHURCH; PETER JAMES LEE BISHOP & COMMONWEALTH FOUNDATIO,51003010303,510030103033,510030103033001,"1700 ASHWOOD BLVD, HOLLYMEAD 22911",ALBEMARLE,HOLLYMEAD,VA,22911,"110 WEST FRANKLIN ST , RICHMOND, VA 23220",,,1,1,1,,046000000026F0,,,,,MARKET,,0.000000000000000,1526800.000000000000000,1526800.000000000000000,2007-08-31,0.000000000000000,,20.049760000000003,873386.000000000000000,,1.000000000000000,NONE,,,562.000000000000000,,,,0.200000000000000,-0.100000000000000,110.000000000000000,2.170000000000000,-0.090000000000000,-0.280000000000000,MIXED FOREST,2023,31.899999999999999,144.900000000000006,124.650000000000006,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,PUBLIC,,,26F0,,,N/A,R-1,13560163.0,RESIDENTIAL,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,0.426589180000000,5.333333330000000,,,,,,,,1,,,,1,40.899999999999999,121583.000000000000000,1869.000000000000000,419600.000000000000000,16.797516999999999,4.747123999999999,85.595183000000006,14.404817000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5105,Congressional District 5,15724,"Charlottesville, VA",Albemarle County,CO,Culpeper,38.108744999999999,-78.437605000000005,1363.000000000000000,10.218893200000000,-78.437986120000005,38.107073380000003,"http://maps.google.com/maps?q=&layer=c&cbll=38.1070733758,-78.4379861211&cbp=11,10.218893197229324,0,0,0",113683.000000000000000,6.883330000000000,5.148803999999999,4.801899000000000,0,0,,4,1,Appears to be vacant,{EA38141F-A21E-44CC-83A3-CF69955A8E8A},4/21/2025 21:52:25,rmurray_cgs,6/10/2025 15:35:36,verep_editor,,0.011500627748853,0.000008331316875
32,06500000008500_ALBEMARLE_VA_1ADFA7D7-3AF5-4DF0-B173-309FE6770941,,,0,,,0,,GRACE EPISCOPAL CHURCH; REGINALD F WOODS BARCLAY RIVES ETAL TRUSTEES,51003010401,510030104012,510030104012051,"894 MILLWOOD LN, KESWICK 22947",ALBEMARLE,KESWICK,VA,22947,"PO BOX 43 , KESWICK, VA 22947",,Grace Church (Keswick),1,1,1,,06500000008500,,,,,MARKET,,0.000000000000000,5000.000000000000000,5000.000000000000000,2006-09-07,205000.000000000000000,,11.244669999999999,489828.000000000000000,,0.000000000000000,NONE,,0,,,,,0.150000000000000,-0.090000000000000,66.000000000000000,4.110000000000000,-0.060000000000000,-0.250000000000000,GRASSLAND/PASTURE,2023,31.399999999999999,148.669999999999987,133.419999999999987,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":95},{""ZONE"":""A"",""SUBTYPE"":NULL,""PERCENT"":5}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,RESIDENTIAL -- SINGLE-FAMILY (INCL. MODULAR HOMES),,,8500,,,N/A,RA,13559756.0,RURAL AREAS,RESIDENTIAL,SINGLE FAMILY,No,0,0,dcr,1,2.336073420000000,4.833333330000000,,,,,1,,,1,,,,1,48.700000000000003,108750.000000000000000,1130.000000000000000,607000.000000000000000,20.225915999999998,2.813299000000000,68.803205000000005,31.196795000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5105,Congressional District 5,,,Albemarle County,CO,Culpeper,38.060907999999998,-78.306691000000001,1072.000000000000000,231.929984070000017,-78.305786830000002,38.061467889999996,"http://maps.google.com/maps?q=&layer=c&cbll=38.0614678918,-78.3057868343&cbp=11,231.9299840729779,0,0,0",113683.000000000000000,0.000000000000000,14.173061000000001,4.497015999999999,0,0,,4,2,,{F8C12E67-5E5E-4ACA-8AF2-A3F3EC47E8CA},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:15,rmurray_cgs,,0.011162696864687,0.000004668916750
